EmpID;Age;Attrition;BusinessTravel;Department;DistanceFromHome;Education;EducationField;EnvironmentSatisfaction;Gender;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;NumCompaniesWorked;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager
RM757;32;No;Non-Travel;Research & Development;29;4;Medical;4;Female;3;1;Laboratory Technician;3;Single;4025;9;No;0;3;2;0;10;2;3;8;7;7;7
RM851;32;No;Non-Travel;Sales;2;1;Life Sciences;3;Female;3;1;Sales Representative;1;Divorced;2827;1;No;0;3;3;3;1;3;3;1;0;0;0
RM881;32;No;Travel_Frequently;Research & Development;13;3;Other;3;Female;2;1;Laboratory Technician;2;Married;2743;1;No;0;4;3;1;2;2;3;2;2;2;2
RM882;32;No;Travel_Frequently;Research & Development;2;2;Life Sciences;4;Female;3;2;Research Scientist;3;Single;4998;4;Yes;0;3;4;0;10;2;3;8;7;0;7
RM936;32;No;Travel_Rarely;Sales;8;3;Medical;3;Male;4;2;Sales Executive;4;Married;6209;1;No;0;3;3;2;10;4;4;10;7;0;8
RM940;32;Yes;Travel_Rarely;Research & Development;7;2;Life Sciences;4;Male;3;2;Laboratory Technician;3;Married;4883;1;No;0;3;1;1;10;3;3;10;4;1;1
RM992;32;No;Travel_Rarely;Sales;2;1;Marketing;3;Male;3;2;Sales Executive;2;Married;4078;0;Yes;0;3;1;3;4;3;2;3;2;1;2
RM1027;32;No;Travel_Rarely;Sales;7;5;Marketing;4;Male;3;2;Sales Executive;4;Married;9204;4;No;0;3;3;1;7;3;2;4;3;0;3
RM1076;32;No;Travel_Rarely;Research & Development;10;3;Medical;3;Male;3;3;Manager;4;Single;11244;2;No;0;4;2;0;10;5;4;5;2;0;0
RM1102;32;No;Travel_Rarely;Research & Development;5;2;Life Sciences;4;Female;2;2;Research Scientist;2;Married;5878;3;No;0;3;1;1;12;2;3;7;1;2;5
RM1114;32;No;Non-Travel;Research & Development;1;4;Technical Degree;4;Male;3;2;Research Scientist;1;Married;4087;4;No;0;3;2;1;9;3;2;6;5;1;2
RM1140;32;No;Travel_Rarely;Research & Development;5;4;Other;2;Female;4;1;Research Scientist;4;Married;3312;3;No;0;3;4;2;6;3;3;3;2;0;2
RM1191;32;No;Travel_Rarely;Research & Development;2;3;Medical;4;Male;3;2;Research Scientist;2;Divorced;5470;0;No;0;3;3;2;10;4;2;9;5;1;6
RM1206;32;Yes;Travel_Rarely;Research & Development;2;4;Life Sciences;4;Male;3;1;Laboratory Technician;2;Single;1393;1;No;0;3;1;0;1;2;3;1;0;0;0
RM1227;32;No;Travel_Frequently;Research & Development;10;3;Life Sciences;1;Male;3;1;Research Scientist;3;Married;3433;6;No;0;3;1;1;10;3;2;5;2;1;3
RM1238;32;Yes;Travel_Rarely;Sales;1;2;Life Sciences;1;Male;1;2;Sales Executive;2;Single;6735;6;No;0;3;2;0;10;2;3;0;0;0;0
RM1242;32;No;Travel_Rarely;Sales;19;3;Life Sciences;4;Male;1;3;Sales Executive;3;Married;9610;3;No;0;3;3;1;10;2;1;4;3;0;2
RM1261;32;No;Non-Travel;Research & Development;5;4;Technical Degree;2;Male;3;1;Research Scientist;2;Single;2718;2;No;0;3;2;0;12;3;3;7;7;0;7
RM1320;32;No;Travel_Frequently;Sales;10;4;Marketing;4;Male;3;2;Sales Executive;4;Single;4648;8;No;0;3;3;0;4;2;4;0;0;0;0
RM1327;32;Yes;Travel_Rarely;Sales;2;4;Marketing;3;Male;2;2;Sales Executive;2;Single;9907;7;Yes;0;3;3;0;7;3;2;2;2;2;2
RM1376;32;Yes;Travel_Frequently;Research & Development;5;2;Life Sciences;1;Female;4;1;Research Scientist;3;Single;2432;3;Yes;0;3;1;0;8;2;3;4;1;0;3
RM1389;32;No;Non-Travel;Research & Development;15;4;Medical;3;Female;3;2;Healthcare Representative;4;Divorced;6667;5;No;0;3;2;1;9;6;3;5;1;1;2
RM1395;32;No;Travel_Rarely;Research & Development;5;4;Life Sciences;4;Male;2;2;Manufacturing Director;4;Single;9679;8;No;0;4;2;0;8;1;3;1;0;0;0
RM1427;32;No;Travel_Rarely;Research & Development;29;4;Life Sciences;3;Female;2;1;Laboratory Technician;2;Single;2837;1;No;0;3;3;0;6;3;3;6;2;4;1
RM1429;32;No;Travel_Rarely;Sales;1;4;Medical;2;Male;2;1;Sales Representative;2;Married;2269;0;No;0;3;2;1;3;2;3;2;2;2;2
RM1432;32;No;Travel_Rarely;Sales;1;4;Marketing;3;Female;3;3;Sales Executive;4;Married;10422;1;No;0;3;3;2;14;3;3;14;10;5;7
RM1450;32;No;Travel_Rarely;Research & Development;2;3;Technical Degree;4;Male;3;1;Research Scientist;1;Single;2439;1;No;0;3;4;0;4;4;3;4;2;1;2
RM004;33;No;Travel_Frequently;Research & Development;3;4;Life Sciences;4;Female;3;1;Research Scientist;3;Married;2909;1;Yes;0;3;3;0;8;3;3;8;7;3;0
RM031;33;No;Travel_Rarely;Research & Development;2;3;Medical;3;Male;3;1;Laboratory Technician;4;Single;2496;4;No;0;3;4;0;7;3;3;1;1;0;
RM040;33;No;Travel_Frequently;Sales;1;3;Life Sciences;3;Female;4;2;Sales Executive;1;Married;5376;2;No;0;3;1;2;10;3;3;5;3;1;3
RM056;33;No;Travel_Frequently;Research & Development;1;2;Life Sciences;1;Female;3;3;Research Director;4;Single;13458;1;Yes;0;3;3;0;15;1;3;15;14;8;12
RM122;33;No;Non-Travel;Sales;22;2;Marketing;3;Male;3;2;Sales Executive;2;Married;6146;0;No;0;3;1;1;8;2;4;7;7;0;7
RM177;33;No;Travel_Rarely;Research & Development;2;3;Life Sciences;3;Male;3;1;Research Scientist;4;Single;2500;0;No;0;3;1;0;4;2;4;3;1;0;2
RM186;33;No;Travel_Rarely;Research & Development;14;3;Medical;4;Female;3;1;Research Scientist;2;Married;2756;1;No;0;3;4;1;8;5;3;8;7;1;6
RM222;33;No;Travel_Rarely;Research & Development;4;4;Medical;3;Female;2;1;Research Scientist;2;Married;2622;6;No;0;4;4;0;7;3;3;3;2;1;1
RM235;33;Yes;Travel_Rarely;Research & Development;14;3;Medical;3;Male;3;1;Laboratory Technician;4;Married;2436;5;Yes;0;3;3;1;8;2;1;5;4;0;4
RM237;33;Yes;Travel_Rarely;Research & Development;2;2;Life Sciences;1;Female;3;1;Laboratory Technician;1;Married;2707;7;No;0;4;1;0;13;3;4;9;7;1;7
RM247;33;No;Travel_Rarely;Research & Development;5;4;Life Sciences;3;Female;2;1;Research Scientist;4;Married;2911;1;No;0;3;3;1;2;2;2;2;2;0;2
RM314;33;No;Travel_Frequently;Research & Development;5;4;Life Sciences;4;Female;3;3;Manager;2;Married;11878;6;No;0;3;2;2;12;2;3;10;6;8;8
RM329;33;No;Travel_Frequently;Sales;10;3;Marketing;2;Male;2;2;Sales Executive;4;Single;4682;3;No;0;3;3;0;9;6;2;7;7;0;1
RM364;33;Yes;Travel_Rarely;Sales;5;3;Marketing;4;Female;3;1;Sales Representative;3;Single;2851;1;Yes;0;3;2;0;1;2;3;1;0;0;0
RM436;33;Yes;Travel_Rarely;Research & Development;15;1;Medical;2;Male;3;3;Manager;3;Married;13610;7;Yes;0;3;4;0;15;2;4;7;6;7;7
RM437;33;Yes;Travel_Rarely;Research & Development;10;1;Medical;1;Male;1;1;Laboratory Technician;4;Divorced;3408;7;No;0;3;1;3;8;2;3;4;3;1;3
RM456;33;No;Travel_Rarely;Research & Development;1;5;Medical;1;Female;4;4;Research Director;3;Divorced;16184;4;No;0;3;3;1;10;2;3;6;1;0;5
RM500;33;No;Travel_Rarely;Sales;8;4;Marketing;3;Male;3;2;Sales Executive;3;Divorced;7104;0;No;0;3;4;0;6;3;3;5;0;1;2
RM510;33;No;Travel_Frequently;Research & Development;6;3;Life Sciences;3;Male;3;2;Healthcare Representative;4;Divorced;7725;3;No;0;4;3;1;15;2;1;13;11;4;7
RM515;33;Yes;Travel_Frequently;Research & Development;3;3;Life Sciences;1;Male;3;1;Research Scientist;1;Single;3348;1;Yes;0;3;1;0;10;3;3;10;8;9;7
RM563;33;Yes;Travel_Rarely;Research & Development;1;4;Other;4;Male;3;1;Research Scientist;4;Single;2686;1;Yes;0;3;3;0;10;2;2;10;9;7;8
RM591;33;No;Travel_Rarely;Research & Development;7;3;Medical;3;Male;3;3;Research Director;3;Married;11691;0;No;0;3;4;0;14;3;4;13;9;3;7
RM592;33;Yes;Travel_Rarely;Sales;16;3;Marketing;1;Female;3;2;Sales Executive;1;Single;5324;5;No;0;3;3;0;6;3;3;3;2;0;2
RM620;33;No;Travel_Rarely;Sales;1;3;Medical;1;Male;4;2;Sales Executive;1;Divorced;4037;1;No;0;4;1;1;9;5;3;9;8;0;8
RM656;33;No;Travel_Rarely;Human Resources;3;2;Human Resources;4;Male;3;1;Human Resources;2;Divorced;2277;3;Yes;0;3;3;1;7;4;4;4;3;0;3
RM674;33;No;Travel_Rarely;Research & Development;1;4;Other;3;Male;2;1;Research Scientist;1;Single;2799;3;Yes;0;3;2;0;6;1;3;3;2;0;2
RM695;33;No;Travel_Rarely;Research & Development;1;3;Life Sciences;2;Female;2;2;Healthcare Representative;4;Single;6949;0;No;0;3;1;0;6;3;3;5;0;1;4
RM711;33;No;Non-Travel;Sales;17;3;Life Sciences;4;Male;3;4;Manager;3;Single;17444;1;No;0;3;4;0;10;2;3;10;8;6;0
RM713;33;No;Travel_Rarely;Research & Development;13;1;Life Sciences;2;Female;3;1;Research Scientist;4;Single;3452;3;No;0;3;1;0;5;4;3;3;2;0;2
RM716;33;No;Travel_Frequently;Research & Development;1;4;Other;3;Female;4;2;Healthcare Representative;2;Married;5488;1;Yes;0;3;1;1;6;2;3;6;5;1;2
RM755;33;No;Non-Travel;Sales;8;1;Life Sciences;2;Female;2;1;Sales Representative;4;Single;2342;0;No;0;3;4;0;3;2;2;2;2;2;2
RM791;33;No;Travel_Rarely;Research & Development;5;3;Life Sciences;4;Male;2;3;Healthcare Representative;4;Divorced;7119;4;No;0;3;3;1;9;2;3;3;2;1;2
RM793;33;Yes;Travel_Frequently;Research & Development;29;4;Medical;1;Female;2;2;Research Scientist;3;Single;4508;1;No;0;4;2;0;14;4;3;13;7;3;8
RM799;33;Yes;Travel_Rarely;Research & Development;25;3;Medical;1;Male;2;1;Research Scientist;2;Single;2313;4;Yes;0;4;2;0;5;0;3;2;2;2;2
RM803;33;No;Travel_Frequently;Sales;7;3;Life Sciences;4;Female;3;2;Sales Executive;2;Married;4302;0;No;0;3;3;1;4;3;3;3;2;0;2
RM830;33;Yes;Travel_Rarely;Sales;9;4;Marketing;1;Female;3;2;Sales Executive;1;Single;8224;0;Yes;0;3;1;0;6;3;3;5;2;0;3
RM864;33;No;Travel_Rarely;Human Resources;2;3;Human Resources;2;Male;3;1;Human Resources;3;Married;3600;1;No;0;3;4;1;5;2;3;5;4;1;4
RM873;33;No;Travel_Frequently;Sales;25;3;Medical;2;Female;3;2;Sales Executive;3;Married;4539;1;No;0;3;1;1;10;3;2;10;7;0;1
RM884;33;No;Travel_Rarely;Research & Development;9;3;Medical;1;Male;3;1;Research Scientist;4;Married;2781;0;No;0;3;2;1;15;5;3;14;10;4;10
RM909;33;No;Travel_Rarely;Sales;10;5;Marketing;4;Male;4;3;Sales Executive;3;Divorced;8380;0;Yes;0;3;4;2;10;3;3;9;8;0;8
RM991;33;No;Travel_Frequently;Sales;5;1;Life Sciences;2;Male;3;2;Sales Executive;4;Married;9998;6;No;0;3;1;0;8;2;4;5;4;1;2
RM1048;33;No;Travel_Frequently;Sales;7;3;Medical;4;Male;3;2;Sales Executive;1;Married;4373;0;No;0;3;1;2;5;2;3;4;3;0;3
RM1067;33;No;Travel_Rarely;Research & Development;4;4;Medical;1;Female;2;1;Laboratory Technician;2;Married;3838;8;No;0;3;4;0;8;5;3;5;4;0;2
RM1075;33;No;Travel_Rarely;Research & Development;8;5;Life Sciences;4;Male;3;2;Healthcare Representative;3;Single;6388;2;Yes;0;3;1;0;14;6;3;0;0;0;0
RM1092;33;No;Travel_Rarely;Research & Development;25;3;Life Sciences;4;Male;2;2;Manufacturing Director;2;Single;4320;1;No;0;3;4;0;5;2;3;5;3;0;2
RM1096;33;No;Travel_Rarely;Research & Development;28;4;Life Sciences;2;Male;3;2;Laboratory Technician;3;Married;5207;1;Yes;0;3;2;1;15;3;3;15;14;5;7
RM1106;33;No;Travel_Rarely;Sales;8;4;Life Sciences;1;Male;3;2;Sales Executive;1;Married;6392;2;No;0;3;4;1;8;6;1;2;2;2;2
RM1190;33;No;Travel_Rarely;Sales;2;4;Medical;4;Male;3;2;Sales Executive;4;Divorced;5505;1;No;0;3;3;2;6;5;3;6;2;0;4
RM1199;33;No;Non-Travel;Sales;16;3;Life Sciences;3;Female;3;2;Sales Executive;4;Divorced;5368;1;Yes;0;4;3;1;7;2;3;6;5;1;2
RM1211;33;No;Travel_Rarely;Research & Development;21;3;Medical;2;Male;4;1;Laboratory Technician;2;Married;2028;1;No;0;3;4;3;14;6;3;14;11;2;13
RM1254;33;No;Non-Travel;Sales;2;3;Marketing;4;Female;3;2;Sales Executive;2;Single;5147;8;No;0;3;4;0;13;2;2;11;7;1;7
RM1256;33;Yes;Travel_Rarely;Sales;16;3;Life Sciences;1;Female;3;3;Sales Executive;1;Single;8564;2;Yes;0;4;3;0;11;2;2;0;0;0;0
RM1266;33;No;Non-Travel;Research & Development;4;3;Technical Degree;4;Male;3;2;Research Scientist;2;Divorced;3055;5;No;0;3;4;2;11;2;2;9;8;1;7
RM1283;33;No;Travel_Rarely;Research & Development;8;4;Life Sciences;4;Male;4;1;Research Scientist;1;Married;3143;6;No;0;3;2;1;14;1;3;10;8;7;6
RM1364;33;No;Travel_Rarely;Sales;10;4;Marketing;2;Male;3;2;Sales Executive;3;Single;5487;1;No;0;3;2;0;10;2;2;10;4;0;9
RM1399;33;No;Travel_Frequently;Research & Development;7;2;Life Sciences;4;Male;3;2;Healthcare Representative;3;Divorced;5968;1;No;0;4;3;3;9;2;3;9;7;2;8
RM1416;33;No;Non-Travel;Research & Development;1;2;Medical;2;Male;2;1;Laboratory Technician;3;Divorced;2008;1;No;0;3;3;3;1;2;2;1;1;0;0
RM1426;33;No;Travel_Rarely;Research & Development;15;2;Medical;2;Female;3;2;Healthcare Representative;4;Married;4878;0;Yes;0;3;1;1;10;6;3;9;7;8;1
RM014;34;No;Travel_Rarely;Research & Development;19;2;Medical;2;Male;3;1;Laboratory Technician;4;Divorced;2661;0;No;0;3;3;1;3;2;3;2;2;1;2
RM023;34;No;Travel_Rarely;Research & Development;7;4;Life Sciences;1;Female;3;3;Research Director;2;Single;11994;0;No;0;3;3;0;13;4;3;12;6;2;
RM025;34;Yes;Travel_Rarely;Research & Development;6;1;Medical;2;Male;3;1;Research Scientist;1;Single;2960;2;No;0;3;3;0;8;2;3;4;2;1;
RM047;34;No;Non-Travel;Sales;23;4;Marketing;2;Male;3;2;Sales Executive;3;Single;4568;0;No;0;4;3;0;10;2;3;9;5;8;7
RM085;34;No;Travel_Rarely;Research & Development;1;2;Medical;1;Male;3;2;Manufacturing Director;2;Married;4325;1;No;0;3;3;0;5;2;3;5;2;1;3
RM104;34;No;Travel_Rarely;Research & Development;6;4;Other;1;Female;3;2;Research Scientist;3;Single;4809;1;No;0;3;3;0;16;3;3;16;13;2;10
RM112;34;Yes;Travel_Frequently;Research & Development;7;3;Life Sciences;1;Male;1;2;Laboratory Technician;3;Single;6074;1;Yes;0;4;4;0;9;3;3;9;7;0;6
RM115;34;No;Travel_Rarely;Research & Development;6;4;Life Sciences;3;Female;2;2;Research Scientist;2;Divorced;4505;6;No;0;3;3;1;12;3;3;1;0;0;0
RM117;34;No;Travel_Rarely;Research & Development;5;3;Medical;3;Female;2;3;Manager;1;Single;11631;2;No;0;3;4;0;14;6;3;11;10;5;8
RM160;34;No;Travel_Frequently;Sales;2;4;Marketing;3;Female;3;1;Sales Representative;3;Married;2231;6;No;0;3;4;1;6;3;3;4;3;1;2
RM182;34;No;Travel_Rarely;Research & Development;27;2;Medical;4;Female;3;1;Research Scientist;2;Single;2311;2;No;0;3;4;0;9;3;3;3;2;1;2
RM189;34;No;Travel_Frequently;Research & Development;2;1;Life Sciences;4;Male;2;2;Manufacturing Director;3;Married;9547;1;No;0;3;3;0;10;2;2;10;9;1;9
RM203;34;No;Travel_Frequently;Research & Development;10;4;Medical;4;Male;3;1;Research Scientist;3;Divorced;3815;1;Yes;0;3;4;1;5;4;4;5;3;2;0
RM248;34;No;Travel_Rarely;Research & Development;2;4;Life Sciences;4;Male;2;2;Manufacturing Director;1;Married;5957;6;No;0;3;2;1;13;3;3;11;9;5;9
RM379;34;Yes;Non-Travel;Sales;19;3;Marketing;1;Male;4;2;Sales Executive;4;Single;5304;8;Yes;0;3;2;0;9;3;2;5;2;0;4
RM394;34;No;Non-Travel;Sales;4;4;Marketing;3;Female;3;2;Sales Executive;3;Married;6538;9;No;0;3;1;1;6;3;3;3;2;1;2
RM416;34;Yes;Travel_Frequently;Sales;6;2;Marketing;4;Female;1;1;Sales Representative;3;Divorced;2351;0;No;0;3;4;1;3;3;2;2;2;1;0
RM433;34;No;Travel_Rarely;Research & Development;2;4;Life Sciences;4;Male;2;1;Research Scientist;3;Divorced;2768;3;No;0;3;3;1;14;3;3;7;3;5;7
RM441;34;Yes;Travel_Frequently;Human Resources;23;3;Human Resources;2;Female;3;3;Human Resources;1;Divorced;9950;9;Yes;0;3;3;3;11;2;3;3;2;0;2
RM463;34;No;Travel_Rarely;Sales;21;4;Life Sciences;4;Male;4;2;Sales Executive;4;Single;5337;1;No;0;3;4;0;10;3;3;10;7;5;7
RM482;34;No;Travel_Rarely;Research & Development;1;2;Life Sciences;2;Male;2;1;Research Scientist;4;Married;3622;1;Yes;0;3;4;1;6;3;3;6;5;1;3
RM495;34;No;Travel_Rarely;Sales;14;3;Technical Degree;3;Female;3;1;Sales Representative;3;Divorced;2579;1;Yes;0;3;4;2;8;3;3;8;2;0;6
RM504;34;No;Travel_Rarely;Research & Development;1;5;Life Sciences;2;Male;3;1;Research Scientist;4;Married;2691;1;No;0;3;4;1;10;4;2;10;9;8;8
RM525;34;No;Travel_Rarely;Research & Development;9;3;Medical;4;Female;2;3;Healthcare Representative;2;Single;8621;1;No;0;3;2;0;9;3;4;8;7;7;7
RM550;34;No;Travel_Rarely;Research & Development;8;2;Medical;2;Female;3;2;Healthcare Representative;3;Single;6142;3;No;0;3;4;0;10;2;3;5;1;4;3
RM561;34;No;Travel_Rarely;Research & Development;8;5;Life Sciences;2;Female;3;2;Manufacturing Director;1;Divorced;5121;3;No;0;3;3;1;7;3;3;0;0;0;0
RM568;34;No;Travel_Rarely;Sales;2;3;Other;4;Male;3;2;Sales Executive;4;Single;6274;1;No;0;4;3;0;6;5;3;6;5;1;4
RM575;34;No;Travel_Rarely;Research & Development;1;4;Life Sciences;2;Female;4;1;Research Scientist;4;Single;3280;2;No;0;3;3;0;10;2;3;4;2;1;3
RM580;34;No;Travel_Rarely;Research & Development;2;4;Medical;3;Female;2;1;Research Scientist;1;Single;4381;1;No;0;3;3;0;6;3;3;6;5;1;3
RM584;34;No;Travel_Rarely;Sales;8;2;Life Sciences;3;Female;3;2;Sales Executive;1;Married;6500;5;No;0;3;2;1;6;1;3;3;2;1;2
RM607;34;No;Travel_Frequently;Research & Development;16;4;Life Sciences;3;Female;2;1;Research Scientist;4;Single;2553;1;No;0;3;3;0;6;3;3;5;2;1;3
RM614;34;No;Travel_Rarely;Human Resources;3;2;Human Resources;3;Male;3;1;Human Resources;4;Married;3737;0;No;0;3;3;1;4;1;1;3;2;0;2
RM672;34;No;Travel_Rarely;Research & Development;10;3;Life Sciences;2;Male;3;1;Laboratory Technician;2;Divorced;2008;1;No;0;3;2;2;1;3;3;1;0;1;0
RM758;34;No;Travel_Rarely;Sales;1;4;Marketing;2;Male;4;2;Sales Executive;4;Divorced;9725;0;No;0;3;4;1;16;2;2;15;1;0;9
RM764;34;No;Travel_Rarely;Sales;10;4;Life Sciences;3;Female;3;1;Sales Representative;3;Married;2220;1;Yes;0;3;4;1;1;2;3;1;1;0;0
RM795;34;No;Travel_Frequently;Research & Development;3;1;Life Sciences;1;Male;3;2;Healthcare Representative;4;Single;7756;0;No;0;3;3;0;7;1;2;6;2;0;4
RM804;34;No;Non-Travel;Research & Development;3;4;Life Sciences;3;Male;2;1;Research Scientist;4;Married;2979;3;No;0;3;4;3;6;2;3;0;0;0;0
RM823;34;No;Travel_Frequently;Research & Development;2;2;Life Sciences;4;Male;3;2;Manufacturing Director;3;Single;4033;2;No;0;3;4;0;5;3;2;3;2;0;2
RM835;34;No;Travel_Rarely;Sales;9;1;Life Sciences;2;Female;3;2;Sales Executive;3;Married;5714;1;No;0;4;1;0;6;3;2;6;5;1;3
RM848;34;No;Travel_Frequently;Research & Development;1;3;Medical;4;Male;2;2;Healthcare Representative;1;Single;5343;0;No;0;4;3;0;14;3;3;13;9;4;9
RM907;34;No;Travel_Rarely;Research & Development;20;3;Technical Degree;3;Female;4;1;Research Scientist;3;Married;2585;0;No;0;3;4;0;2;5;2;1;0;0;0
RM918;34;No;Travel_Rarely;Sales;2;3;Marketing;3;Female;3;2;Sales Executive;1;Single;4538;0;Yes;0;3;4;0;4;3;3;3;2;0;2
RM921;34;No;Travel_Frequently;Research & Development;19;3;Medical;3;Female;3;2;Laboratory Technician;2;Divorced;4444;4;No;0;3;3;2;15;2;4;11;8;5;10
RM924;34;No;Travel_Frequently;Human Resources;11;3;Life Sciences;3;Male;2;2;Human Resources;2;Married;4490;4;No;0;3;4;2;14;5;4;10;9;1;8
RM959;34;No;Travel_Rarely;Research & Development;9;3;Life Sciences;4;Male;3;3;Healthcare Representative;4;Divorced;8500;0;No;0;3;4;1;10;0;2;9;7;1;6
RM965;34;No;Travel_Rarely;Sales;15;2;Medical;3;Female;3;2;Sales Executive;1;Single;6125;1;No;0;3;4;0;10;6;4;10;8;9;6
RM978;34;No;Non-Travel;Research & Development;26;1;Technical Degree;1;Female;2;1;Research Scientist;3;Divorced;2029;1;No;0;4;3;3;5;2;3;5;4;0;0
RM980;34;No;Travel_Rarely;Research & Development;29;3;Medical;2;Male;3;2;Laboratory Technician;3;Married;5429;4;No;0;3;1;2;10;1;3;8;7;7;7
RM984;34;No;Travel_Rarely;Research & Development;2;4;Technical Degree;3;Female;3;2;Healthcare Representative;4;Single;6687;1;No;0;3;4;0;14;2;4;14;11;4;11
RM1016;34;No;Travel_Frequently;Research & Development;1;4;Other;4;Male;3;1;Research Scientist;1;Divorced;2996;5;No;0;3;3;2;10;2;3;4;3;1;3
RM1028;34;No;Travel_Rarely;Research & Development;1;3;Life Sciences;4;Female;2;1;Laboratory Technician;2;Married;3294;5;No;0;3;1;1;7;2;2;5;4;0;2
RM1040;34;Yes;Travel_Rarely;Human Resources;9;4;Technical Degree;1;Female;3;1;Human Resources;3;Married;2742;1;No;0;3;4;0;2;0;3;2;2;2;2
RM1049;34;No;Travel_Rarely;Sales;3;3;Other;4;Male;1;2;Sales Executive;1;Single;4759;3;No;0;3;4;0;15;2;3;13;9;3;12
RM1056;34;No;Travel_Frequently;Research & Development;15;3;Medical;2;Male;3;4;Research Director;1;Divorced;17007;7;No;0;3;4;2;16;3;2;14;8;6;9
RM1059;34;Yes;Travel_Rarely;Sales;24;4;Medical;1;Female;2;2;Sales Executive;2;Single;4599;0;Yes;0;4;3;0;16;2;4;15;9;10;10
RM1085;34;No;Travel_Rarely;Sales;1;3;Technical Degree;4;Male;2;3;Sales Executive;3;Married;7083;1;Yes;0;3;4;0;10;3;3;10;9;8;6
RM1088;34;No;Travel_Rarely;Sales;7;2;Technical Degree;2;Male;3;1;Sales Representative;3;Married;2308;0;Yes;0;4;2;1;12;4;3;11;10;5;7
RM1116;34;No;Travel_Rarely;Research & Development;7;4;Medical;1;Male;3;1;Research Scientist;4;Single;2972;1;No;0;3;3;0;1;4;1;1;0;0;0
RM1118;34;No;Travel_Rarely;Research & Development;1;4;Life Sciences;2;Male;3;2;Research Scientist;4;Married;5484;9;No;0;3;2;1;9;3;2;2;2;2;1
RM1132;34;No;Travel_Frequently;Research & Development;10;4;Technical Degree;4;Male;2;2;Healthcare Representative;3;Married;5063;1;No;0;3;2;1;8;3;2;8;2;7;7
RM1147;34;No;Travel_Frequently;Research & Development;10;4;Life Sciences;3;Male;4;2;Manufacturing Director;4;Divorced;4724;1;No;0;3;1;1;9;3;3;9;7;7;2
RM1180;34;No;Travel_Rarely;Research & Development;3;3;Life Sciences;4;Female;3;2;Research Scientist;2;Divorced;5433;1;No;0;3;3;1;11;2;3;11;8;7;9
RM1209;34;No;Travel_Rarely;Research & Development;5;2;Medical;2;Male;2;2;Laboratory Technician;4;Married;3986;1;No;0;3;3;1;15;3;4;15;10;4;13
RM1213;34;No;Travel_Rarely;Research & Development;19;3;Life Sciences;2;Female;2;1;Research Scientist;4;Married;2929;1;No;0;3;2;0;10;3;3;10;9;8;7
RM1253;34;No;Travel_Rarely;Research & Development;2;4;Medical;4;Male;4;1;Research Scientist;4;Married;2932;0;Yes;0;3;1;3;6;3;3;5;0;1;2
RM1268;34;No;Non-Travel;Sales;10;3;Life Sciences;4;Male;3;2;Sales Executive;3;Divorced;4001;1;Yes;0;3;3;1;15;3;3;15;14;0;7
RM1271;34;No;Travel_Rarely;Sales;3;2;Life Sciences;4;Female;1;2;Sales Executive;4;Single;6029;5;No;0;3;1;0;6;3;3;2;2;2;2
RM1291;34;Yes;Travel_Frequently;Research & Development;9;4;Life Sciences;4;Male;3;2;Laboratory Technician;1;Married;5346;4;No;0;3;3;1;11;3;2;7;1;0;7
RM1301;34;No;Travel_Rarely;Sales;8;2;Technical Degree;2;Male;4;2;Sales Executive;3;Married;6799;1;No;0;4;3;2;10;5;3;10;8;4;8
RM1343;34;No;Travel_Rarely;Sales;4;3;Life Sciences;3;Male;3;3;Sales Executive;4;Married;9713;2;Yes;0;3;4;3;9;3;3;5;3;1;0
RM1354;34;Yes;Non-Travel;Research & Development;16;4;Technical Degree;4;Male;1;1;Research Scientist;1;Married;2307;1;Yes;0;4;2;1;5;2;3;5;2;3;0
RM1360;34;No;Travel_Rarely;Sales;3;1;Medical;4;Female;2;2;Sales Executive;4;Married;8103;3;Yes;0;3;3;0;9;3;2;4;2;0;1
RM1369;34;No;Travel_Frequently;Research & Development;22;4;Other;3;Male;2;2;Research Scientist;4;Married;5747;1;Yes;0;3;2;0;16;3;3;15;10;6;11
RM1385;34;No;Travel_Rarely;Sales;1;3;Marketing;1;Male;3;3;Sales Executive;4;Single;9888;1;No;0;4;1;0;14;3;2;14;8;2;1
RM1386;34;No;Travel_Rarely;Sales;13;4;Medical;4;Male;3;3;Sales Executive;3;Divorced;8628;1;No;0;3;3;1;9;2;2;8;7;1;1
RM1447;34;No;Travel_Rarely;Sales;28;3;Marketing;4;Female;2;2;Sales Executive;3;Married;6712;1;No;0;4;4;2;8;2;3;8;7;1;7
RM1470;34;No;Travel_Rarely;Research & Development;8;3;Medical;2;Male;4;2;Laboratory Technician;3;Married;4404;2;No;0;3;1;0;6;3;4;4;3;1;2
RM1470;34;No;Travel_Rarely;Research & Development;8;3;Medical;2;Male;4;2;Laboratory Technician;3;Married;4404;2;No;0;3;1;0;6;3;4;4;3;1;2
RM011;35;No;Travel_Rarely;Research & Development;16;3;Medical;1;Male;4;1;Laboratory Technician;2;Married;2426;0;No;0;3;3;1;6;5;3;5;4;0;3
